,CustomerID,Freq,Sale_Amount,ElapsedDays,Freq_log,SaleAmount_log,ElapsedDays_log,ClusterLabel
45,12540,51,2028.19,30,3.9512437185814275,7.615391977629929,3.4339872044851463,3
46,12551,10,168.0,55,2.3978952727983707,5.1298987149230735,4.02535169073515,1
47,12553,38,700.3100000000001,27,3.6635616461296463,6.552950014674056,3.332204510175204,3
48,12557,9,4037.1200000000003,30,2.302585092994046,8.303534516113242,3.4339872044851463,3
49,12567,83,1942.3799999999997,65,4.430816798843313,7.57218400411023,4.189654742026425,2
50,12577,67,195.89,57,4.219507705176107,5.282645197153741,4.060443010546419,2
51,12578,70,1608.6599999999994,28,4.2626798770413155,7.383778255552622,3.367295829986474,3
52,12583,42,1586.0199999999998,34,3.7612001156935624,7.369613322841454,3.5553480614894135,3
53,12585,65,1262.85,49,4.189654742026425,7.14191789677878,3.912023005428146,3
54,12600,7,274.8,55,2.0794415416798357,5.619675965359201,4.02535169073515,1
55,12601,9,144.26,30,2.302585092994046,4.978525240178022,3.4339872044851463,0
56,12621,32,1383.6499999999999,55,3.4965075614664802,7.23320267910427,4.02535169073515,2
57,12626,53,1096.0000000000002,24,3.9889840465642745,7.000334460275231,3.2188758248682006,3
58,12637,72,1516.68,21,4.290459441148391,7.32493813204429,3.091042453358316,3
59,12643,2,871.1999999999999,30,1.0986122886681098,6.771018755408666,3.4339872044851463,0
60,12647,46,1193.6,55,3.8501476017100584,7.085566680298205,4.02535169073515,2
61,12651,9,114.00000000000003,32,2.302585092994046,4.74493212836325,3.4965075614664802,0
62,12652,48,919.9799999999998,29,3.8918202981106265,6.825438320492919,3.4011973816621555,3
63,12662,15,261.48,71,2.772588722239781,5.570174888652846,4.276666119016055,2
64,12665,3,63.0,22,1.3862943611198906,4.1588830833596715,3.1354942159291497,0
65,12668,24,469.87,53,3.2188758248682006,6.154582047426494,3.9889840465642745,2
66,12672,10,225.9,27,2.3978952727983707,5.424509391785796,3.332204510175204,0
67,12673,23,220.9,24,3.1780538303479458,5.402226829938548,3.2188758248682006,0
68,12678,5,221.27999999999997,51,1.791759469228055,5.40393784841172,3.9512437185814275,1
69,12681,203,4664.990000000002,22,5.318119993844216,8.44805530941577,3.1354942159291497,3
70,12682,89,1910.3999999999999,36,4.499809670330265,7.555591236832079,3.6109179126442243,3
71,12683,75,1795.2200000000003,24,4.330733340286331,7.493439735792386,3.2188758248682006,3
72,12686,7,89.14,69,2.0794415416798357,4.501364017262502,4.248495242049359,1
73,12691,5,180.0,55,1.791759469228055,5.198497031265826,4.02535169073515,1
74,12705,30,858.0,55,3.4339872044851463,6.755768921984255,4.02535169073515,2
75,12708,33,481.05999999999995,27,3.5263605246161616,6.178068587631244,3.332204510175204,0
76,12709,14,1315.69,55,2.70805020110221,7.182876290589021,4.02535169073515,2
77,12712,31,721.2800000000001,29,3.4657359027997265,6.58241287534768,3.4011973816621555,3
78,12720,45,657.1299999999997,55,3.828641396489095,6.489402480200311,4.02535169073515,2
79,12721,15,286.59999999999997,52,2.772588722239781,5.661570625846892,3.970291913552122,2
80,12724,11,154.9,30,2.4849066497880004,5.049214776063731,3.4339872044851463,0
81,12725,24,427.79999999999995,69,3.2188758248682006,6.060990609756592,4.248495242049359,2
82,12726,6,170.27999999999997,55,1.9459101490553132,5.143299644281427,4.02535169073515,1
83,12728,13,252.53999999999996,30,2.6390573296152584,5.53552160151058,3.4339872044851463,0
84,12731,16,1071.9,62,2.833213344056216,6.978120541642701,4.143134726391533,2
85,12734,4,110.39999999999999,50,1.6094379124341003,4.713127327493184,3.9318256327243257,1
86,12735,22,319.7699999999999,35,3.1354942159291497,5.770724355409969,3.58351893845611,0
87,12736,4,234.00000000000003,30,1.6094379124341003,5.459585514144159,3.4339872044851463,0
88,12738,11,155.35,70,2.4849066497880004,5.05209708390385,4.2626798770413155,1
89,12747,20,1009.3099999999998,21,3.044522437723423,6.9180124934347855,3.091042453358316,3
90,12748,676,4602.119999999991,23,6.517671272912275,8.434489613431802,3.1780538303479458,3
91,12753,48,3590.5900000000006,60,3.8918202981106265,8.186350280368359,4.110873864173311,3
92,12755,1,3794.3999999999996,63,0.6931471805599453,8.241545086119878,4.1588830833596715,1
93,12763,16,320.08,67,2.833213344056216,5.771690313263376,4.219507705176107,2
94,12766,88,1835.7700000000004,32,4.48863636973214,7.515763873239253,3.4965075614664802,3
95,12779,33,861.3799999999999,24,3.5263605246161616,6.759696008791195,3.2188758248682006,3
96,12782,22,463.5,55,3.1354942159291497,6.140961558253893,4.02535169073515,2
97,12785,14,311.95,62,2.70805020110221,5.74604343337071,4.143134726391533,2
98,12791,2,192.60000000000002,71,1.0986122886681098,5.265794174842477,4.276666119016055,1
99,12793,24,545.48,32,3.2188758248682006,6.303497710423594,3.4965075614664802,0
100,12797,13,254.03,63,2.6390573296152584,5.541381185297377,4.1588830833596715,2
101,12808,7,129.4,66,2.0794415416798357,4.870606649492553,4.204692619390966,1
102,12820,11,170.46000000000004,24,2.4849066497880004,5.14435000325061,3.2188758248682006,0
103,12826,25,367.71999999999997,22,3.258096538021482,5.9100375484122525,3.1354942159291497,0
104,12829,11,293.0,34,2.4849066497880004,5.683579767338681,3.5553480614894135,0
105,12838,59,390.78999999999985,71,4.0943445622221,5.970725981958581,4.276666119016055,2
106,12839,37,737.45,55,3.6375861597263857,6.604553394872319,4.02535169073515,2
107,12841,97,879.9300000000004,22,4.584967478670572,6.780978167614865,3.1354942159291497,3
108,12855,3,38.1,70,1.3862943611198906,3.66612246699132,4.2626798770413155,1
109,12867,54,362.7900000000001,58,4.007333185232471,5.896576778075664,4.07753744390572,2
110,12868,34,490.76000000000005,29,3.5553480614894135,6.1979907925987545,3.4011973816621555,0
111,12872,66,599.9699999999998,24,4.204692619390966,6.398545016483998,3.2188758248682006,3
112,12875,1,293.76000000000005,60,0.6931471805599453,5.686161465898799,4.110873864173311,1
113,12877,17,250.26,27,2.8903717578961645,5.526488259576272,3.332204510175204,0
114,12913,4,417.62,66,1.6094379124341003,6.0369635871792005,4.204692619390966,1
115,12915,13,199.64999999999998,70,2.6390573296152584,5.301562096712925,4.2626798770413155,1
116,12921,59,1169.5000000000005,36,4.0943445622221,7.065186286930966,3.6109179126442243,3
117,12924,2,58.190000000000005,25,1.0986122886681098,4.080752608702634,3.258096538021482,0
118,12928,17,392.34,57,2.8903717578961645,5.974674377800508,4.060443010546419,2
119,12931,2,177.0,55,1.0986122886681098,5.181783550292085,4.02535169073515,1
120,12939,6,1933.2000000000003,32,1.9459101490553132,7.567449083282863,3.4965075614664802,0
121,12942,16,258.75,63,2.833213344056216,5.5597196299793366,4.1588830833596715,2
122,12944,14,286.95,52,2.70805020110221,5.6627868539526816,3.970291913552122,2
123,12947,33,605.6999999999998,34,3.5263605246161616,6.408034434948251,3.5553480614894135,3
124,12951,14,188.69,28,2.70805020110221,5.245391160738632,3.367295829986474,0
125,12957,29,413.68000000000006,37,3.4011973816621555,6.0275071384549115,3.6375861597263857,0
126,12963,16,365.80000000000007,63,2.833213344056216,5.90481674038231,4.1588830833596715,2
127,12967,19,1660.9,56,2.995732273553991,7.415716805133478,4.04305126783455,2
128,12971,34,830.0700000000002,29,3.5553480614894135,6.722714027168217,3.4011973816621555,3
129,12980,5,1611.24,29,1.791759469228055,7.385379795359234,3.4011973816621555,0
130,12989,2,1012.5,25,1.0986122886681098,6.921164965892054,3.258096538021482,0
131,13000,11,201.75000000000003,62,2.4849066497880004,5.311973692995522,4.143134726391533,1
132,13001,31,805.4499999999999,24,3.4657359027997265,6.692641899363191,3.2188758248682006,3
133,13004,46,683.7900000000002,31,3.8501476017100584,6.529112221917172,3.4657359027997265,3
134,13008,14,229.47000000000003,21,2.70805020110221,5.4401207021224,3.091042453358316,0
135,13011,3,50.550000000000004,70,1.3862943611198906,3.942552210462969,4.2626798770413155,1
136,13013,67,1528.3400000000004,69,4.219507705176107,7.3325915487695585,4.248495242049359,2
137,13021,7,157.35,56,2.0794415416798357,5.064807772984649,4.04305126783455,1
138,13027,6,1440.0,52,1.9459101490553132,7.273092595999522,3.970291913552122,2
139,13029,1,382.5,51,0.6931471805599453,5.949339620807311,3.9512437185814275,1
140,13030,57,402.35999999999996,66,4.060443010546419,5.999829463439609,4.204692619390966,2
141,13033,11,190.54999999999998,55,2.4849066497880004,5.255148871146658,4.02535169073515,1
142,13034,11,165.86000000000004,67,2.4849066497880004,5.117155137473929,4.219507705176107,1
143,13047,17,366.6300000000001,71,2.8903717578961645,5.907076997597718,4.276666119016055,2
144,13048,40,477.60999999999996,25,3.713572066704308,6.170886069530959,3.258096538021482,0
145,13050,69,1199.87,52,4.248495242049359,7.090801573090548,3.970291913552122,3
146,13064,9,203.29999999999998,25,2.302585092994046,5.319589501823576,3.258096538021482,0
147,13065,14,205.85999999999999,71,2.70805020110221,5.3320422359496575,4.276666119016055,2
148,13069,114,985.0599999999997,32,4.74493212836325,6.893717204678209,3.4965075614664802,3
149,13077,14,313.72,64,2.70805020110221,5.751683354640749,4.174387269895637,2
150,13078,42,1236.9599999999998,30,3.7612001156935624,7.12122014254485,3.4339872044851463,3
151,13081,243,5894.419999999997,35,5.497168225293202,8.681931057252875,3.58351893845611,3
152,13082,7,379.43999999999994,36,2.0794415416798357,5.941328477614185,3.6109179126442243,0
153,13089,257,9650.390000000005,24,5.552959584921617,9.174857225410836,3.2188758248682006,3
154,13090,11,1311.16,27,2.4849066497880004,7.179429913288101,3.332204510175204,0
155,13092,7,185.45,57,2.0794415416798357,5.22816310662483,4.060443010546419,1
156,13093,110,6068.469999999998,28,4.709530201312334,8.711026565579123,3.367295829986474,3
157,13094,5,376.32,35,1.791759469228055,5.933093633781652,3.58351893845611,0
158,13097,52,1076.1900000000005,35,3.970291913552122,6.982111077567209,3.58351893845611,3
159,13102,70,1422.48,30,4.2626798770413155,7.260859856742329,3.4339872044851463,3
160,13104,1,101.76,52,0.6931471805599453,4.632396172241683,3.970291913552122,1
161,13107,21,566.8400000000001,31,3.091042453358316,6.341839688898187,3.4657359027997265,0
162,13108,10,350.05999999999995,70,2.3978952727983707,5.8609571490281995,4.2626798770413155,2
163,13113,21,1049.5700000000002,29,3.091042453358316,6.957088153000791,3.4011973816621555,3
164,13117,26,388.1499999999999,63,3.295836866004329,5.963964873405397,4.1588830833596715,2
165,13124,61,1256.3200000000002,57,4.127134385045092,7.13673775057514,4.060443010546419,2
166,13126,31,547.3100000000001,36,3.4657359027997265,6.30684082043446,3.6109179126442243,0
167,13138,14,193.23000000000002,70,2.70805020110221,5.269043023844041,4.2626798770413155,2
168,13140,15,158.26000000000002,64,2.772588722239781,5.070538086829299,4.174387269895637,1
169,13144,3,110.94999999999999,30,1.3862943611198906,4.718052343044763,3.4339872044851463,0
170,13145,1,295.0,70,0.6931471805599453,5.69035945432406,4.2626798770413155,1
171,13148,18,309.40000000000003,62,2.9444389791664403,5.737861788309064,4.143134726391533,2
172,13155,63,569.1999999999999,24,4.1588830833596715,6.345987176478571,3.2188758248682006,3
173,13162,37,753.2599999999998,32,3.6375861597263857,6.625737136154794,3.4965075614664802,3
174,13165,13,354.64,49,2.6390573296152584,5.873918983252938,3.912023005428146,2
175,13173,23,165.94000000000003,65,3.1780538303479458,5.117634466422591,4.189654742026425,2
176,13174,152,1369.0600000000002,67,5.030437921392435,7.222609813483609,4.219507705176107,2
177,13178,32,709.9999999999999,58,3.4965075614664802,6.566672429803241,4.07753744390572,2
178,13183,20,625.04,32,3.044522437723423,6.439414266822301,3.4965075614664802,0
179,13187,37,236.01999999999995,35,3.6375861597263857,5.4681445257603025,3.58351893845611,0
180,13198,24,384.54999999999995,59,3.2188758248682006,5.9546708862789695,4.0943445622221,2
181,13199,15,1140.2000000000003,24,2.772588722239781,7.039835619339345,3.2188758248682006,0
182,13209,19,430.20000000000005,24,2.995732273553991,6.066572019594788,3.2188758248682006,0
183,13211,2,110.7,59,1.0986122886681098,4.715816706075155,4.0943445622221,1
184,13221,35,498.1600000000001,57,3.58351893845611,6.212926685639654,4.060443010546419,2
185,13225,12,2470.4400000000005,36,2.5649493574615367,7.812556255697322,3.6109179126442243,3
186,13230,13,93.45000000000002,63,2.6390573296152584,4.548070593947519,4.1588830833596715,1
187,13233,17,304.24,34,2.8903717578961645,5.721098352421432,3.5553480614894135,0
188,13238,5,91.15,58,1.791759469228055,4.523417684115833,4.07753744390572,1
189,13240,21,224.07,63,3.091042453358316,5.416411464930505,4.1588830833596715,2
190,13246,39,679.2100000000002,24,3.6888794541139363,6.522401574023394,3.2188758248682006,3
191,13253,16,476.48,37,2.833213344056216,6.168522274226838,3.6375861597263857,0
192,13255,6,225.7,71,1.9459101490553132,5.423627557513483,4.276666119016055,1
193,13263,39,141.66,23,3.6888794541139363,4.960464176849892,3.1780538303479458,0
194,13267,41,933.9700000000001,29,3.7376696182833684,6.840514443212437,3.4011973816621555,3
195,13269,28,662.17,59,3.367295829986474,6.497031367574781,4.0943445622221,2
196,13270,1,590.0,64,0.6931471805599453,6.3818160174060985,4.174387269895637,1
197,13280,34,290.95000000000005,35,3.5553480614894135,5.6765825547295465,3.58351893845611,0
198,13284,13,201.19,28,2.6390573296152584,5.309207849379209,3.367295829986474,0
199,13295,10,201.2,57,2.3978952727983707,5.309257306586371,4.060443010546419,1
200,13304,21,300.4199999999999,49,3.091042453358316,5.70850464099153,3.912023005428146,2
201,13305,5,136.2,70,1.791759469228055,4.921439715291784,4.2626798770413155,1
202,13310,27,410.1800000000001,22,3.332204510175204,6.019031074825787,3.1354942159291497,0
203,13313,17,307.30000000000007,37,2.8903717578961645,5.731073334892105,3.6375861597263857,0
204,13317,14,238.04999999999998,56,2.70805020110221,5.476672735072112,4.04305126783455,2
205,13319,93,2061.9700000000003,37,4.543294782270004,7.631901971036288,3.6375861597263857,3
206,13324,5,650.0999999999999,58,1.791759469228055,6.478663240242816,4.07753744390572,1
207,13327,21,745.0000000000001,63,3.091042453358316,6.614725600203761,4.1588830833596715,2
208,13329,7,304.2,64,2.0794415416798357,5.720967299410302,4.174387269895637,1
209,13368,1,35.400000000000006,35,0.6931471805599453,3.594568774642695,3.58351893845611,1
210,13369,14,308.28000000000003,63,2.70805020110221,5.734247015460021,4.1588830833596715,2
211,13370,39,754.8700000000003,69,3.6888794541139363,6.62786940372116,4.248495242049359,2
212,13385,35,534.5700000000002,27,3.58351893845611,6.283331600299074,3.332204510175204,0
213,13397,8,299.92,37,2.1972245773362196,5.706844448692021,3.6375861597263857,0
214,13402,17,308.28,70,2.8903717578961645,5.734247015460021,4.2626798770413155,2
215,13408,44,3335.4,35,3.8066624897703196,8.112647660367458,3.58351893845611,3
216,13418,49,1579.6199999999997,57,3.912023005428146,7.365572454113572,4.060443010546419,2
217,13426,32,639.4299999999995,34,3.4965075614664802,6.462139825746757,3.5553480614894135,3
218,13448,34,829.5400000000001,62,3.5553480614894135,6.722076091650286,4.143134726391533,2
219,13451,46,359.1899999999999,32,3.8501476017100584,5.8866316700022265,3.4965075614664802,0
220,13455,30,692.9399999999999,64,3.4339872044851463,6.542385501437915,4.174387269895637,2
221,13458,83,2675.039999999999,35,4.430816798843313,7.892093368819513,3.58351893845611,3
222,13468,60,1056.7500000000002,30,4.110873864173311,6.963899289600177,3.4339872044851463,3
223,13473,12,241.26000000000002,30,2.5649493574615367,5.4900115295886565,3.4339872044851463,0
224,13487,11,193.15000000000003,51,2.4849066497880004,5.268631056177677,3.9512437185814275,1
225,13488,116,2740.209999999999,29,4.762173934797756,7.91615470774237,3.4011973816621555,3
226,13491,22,336.8900000000001,30,3.1354942159291497,5.822720398727715,3.4339872044851463,0
227,13495,22,865.4300000000001,57,3.1354942159291497,6.764381321126095,4.060443010546419,2
228,13496,26,501.01000000000005,57,3.295836866004329,6.2186200398120475,4.060443010546419,2
229,13497,9,153.5,66,2.302585092994046,5.0401940963378005,4.204692619390966,1
230,13502,4,114.6,21,1.6094379124341003,4.750135956238277,3.091042453358316,0
231,13506,17,301.12,67,2.8903717578961645,5.710824289445247,4.219507705176107,2
232,13520,31,988.5199999999999,22,3.4657359027997265,6.897219977066754,3.1354942159291497,3
233,13523,30,566.9499999999999,64,3.4339872044851463,6.34203338667743,4.174387269895637,2
234,13527,5,110.45,24,1.791759469228055,4.713576059831878,3.2188758248682006,0
235,13531,15,305.45000000000005,64,2.772588722239781,5.725054609931741,4.174387269895637,2
236,13534,22,471.2,34,3.1354942159291497,6.157402624651413,3.5553480614894135,0
237,13564,80,1174.0300000000004,52,4.394449154672439,7.06904895816722,3.970291913552122,3
238,13565,13,110.17999999999999,32,2.6390573296152584,4.711150509525323,3.4965075614664802,0
239,13569,23,109.82000000000001,65,3.1780538303479458,4.707907263439203,4.189654742026425,2
240,13576,27,972.83,35,3.332204510175204,6.881236750421328,3.58351893845611,3
241,13579,9,164.7,67,2.302585092994046,5.1101789244325175,4.219507705176107,1
242,13593,39,559.8499999999999,34,3.6888794541139363,6.3294534900912325,3.5553480614894135,3
243,13599,26,721.98,35,3.295836866004329,6.583381559258862,3.58351893845611,3
244,13611,15,303.15000000000003,57,2.772588722239781,5.717521000766714,4.060443010546419,2
245,13614,9,205.75,28,2.302585092994046,5.3315103339038,3.367295829986474,0
246,13627,20,311.19000000000005,55,3.044522437723423,5.7436119768188165,4.02535169073515,2
247,13629,3,660.0,36,1.3862943611198906,6.493753839851686,3.6109179126442243,0
248,13634,36,334.1999999999999,25,3.6109179126442243,5.814727368607928,3.258096538021482,0
249,13649,15,197.8,64,2.772588722239781,5.292299294222474,4.174387269895637,2
250,13652,18,308.79999999999995,66,2.9444389791664403,5.735926927982768,4.204692619390966,2
251,13656,31,162.70000000000005,35,3.4657359027997265,5.09803548437709,3.58351893845611,0
252,13668,38,386.2199999999999,32,3.6635616461296463,5.958993006961019,3.4965075614664802,0
253,13672,3,62.13,30,1.3862943611198906,4.145196092379535,3.4339872044851463,0
254,13680,70,2391.59,35,4.2626798770413155,7.780131740174446,3.58351893845611,3
255,13694,87,5507.919999999999,28,4.477336814478207,8.614123875675498,3.367295829986474,3
256,13700,23,139.52,25,3.1780538303479458,4.945349827397626,3.258096538021482,0
257,13705,10,318.14000000000004,71,2.3978952727983707,5.765629877982281,4.276666119016055,1
258,13715,96,939.8999999999996,36,4.574710978503383,6.84683686401272,3.6109179126442243,3
259,13747,1,79.6,71,0.6931471805599453,4.389498649512583,4.276666119016055,1
260,13748,1,204.0,71,0.6931471805599453,5.3230099791384085,4.276666119016055,1
261,13750,1,325.44,34,0.6931471805599453,5.788246164601042,3.5553480614894135,1
262,13756,16,1004.4000000000001,56,2.833213344056216,6.913140751258475,4.04305126783455,2
263,13758,33,1141.25,32,3.5263605246161616,7.040755280443381,3.4965075614664802,3
264,13764,69,499.8899999999999,35,4.248495242049359,6.216386516099603,3.58351893845611,3
265,13767,72,3110.2400000000016,31,4.290459441148391,8.042776639534411,3.4657359027997265,3
266,13769,29,626.3200000000002,24,3.4011973816621555,6.441456777266224,3.2188758248682006,0
267,13777,42,7294.419999999999,27,3.7612001156935624,8.895002032980189,3.332204510175204,3
268,13782,36,191.94,25,3.6109179126442243,5.262379259742407,3.258096538021482,0
269,13784,4,113.63999999999999,30,1.6094379124341003,4.741796783519916,3.4339872044851463,0
270,13786,7,230.4,65,2.0794415416798357,5.444147814759576,4.189654742026425,1
271,13787,7,106.4,62,2.0794415416798357,4.676560182074764,4.143134726391533,1
272,13798,60,6571.0199999999995,30,4.110873864173311,8.790576522366162,3.4339872044851463,3
273,13807,7,112.6,65,2.0794415416798357,4.732683506287051,4.189654742026425,1
274,13817,9,128.7,49,2.302585092994046,4.865224091322398,3.912023005428146,1
275,13831,2,408.0,67,1.0986122886681098,6.013715156042802,4.219507705176107,1
276,13838,49,230.65999999999988,67,3.912023005428146,5.4452707795042,4.219507705176107,2
277,13842,38,613.57,34,3.6635616461296463,6.420922836269428,3.5553480614894135,3
278,13846,28,411.40000000000015,58,3.367295829986474,6.021993752142805,4.07753744390572,2
279,13848,1,320.0,64,0.6931471805599453,5.771441123130016,4.174387269895637,1
280,13854,19,955.2900000000002,27,2.995732273553991,6.863061214331252,3.332204510175204,3
281,13859,28,201.16,24,3.367295829986474,5.309059463079938,3.2188758248682006,0
282,13862,27,425.1000000000001,30,3.332204510175204,6.054674060505866,3.4339872044851463,0
283,13869,21,323.61999999999995,55,3.091042453358316,5.782655267476924,4.02535169073515,2
284,13874,18,540.45,56,2.9444389791664403,6.294250726074389,4.04305126783455,2
285,13880,6,97.8,65,1.9459101490553132,4.593097604753822,4.189654742026425,1
286,13890,11,190.35000000000002,56,2.4849066497880004,5.254104211871711,4.04305126783455,1
287,13898,12,155.93,23,2.5649493574615367,5.055799846050629,3.1780538303479458,0
288,13922,7,172.24999999999997,49,2.0794415416798357,5.1547356380700124,3.912023005428146,1
289,13929,2,412.85,24,1.0986122886681098,6.025503589331405,3.2188758248682006,0
290,13941,11,1095.1200000000001,70,2.4849066497880004,6.999531950565567,4.2626798770413155,2
291,13948,3,101.99999999999999,58,1.3862943611198906,4.634728988229636,4.07753744390572,1
292,13953,1,500.0,50,0.6931471805599453,6.2166061010848646,3.9318256327243257,1
293,13959,16,214.74,60,2.833213344056216,5.374073978947283,4.110873864173311,2
294,13963,20,366.7099999999999,37,3.044522437723423,5.907294584021184,3.6375861597263857,0
295,13969,25,317.59,63,3.258096538021482,5.763905009663833,4.1588830833596715,2
296,13982,52,903.7999999999998,24,3.970291913552122,6.80771392480191,3.2188758248682006,3
297,13983,50,659.94,24,3.9318256327243257,6.493663064173454,3.2188758248682006,3
298,13984,9,284.75,23,2.302585092994046,5.65511730267492,3.1780538303479458,0
299,13993,18,323.15000000000003,28,2.9444389791664403,5.781206371621005,3.367295829986474,0
300,13999,17,302.1,59,2.8903717578961645,5.714062784063757,4.0943445622221,2
301,14001,9,301.24,71,2.302585092994046,5.7112214037532,4.276666119016055,1
302,14016,39,753.74,55,3.6888794541139363,6.626373319078836,4.02535169073515,2
303,14030,27,676.5,64,3.332204510175204,6.518409552753856,4.174387269895637,2
304,14031,50,3994.4600000000005,22,3.9318256327243257,8.292913995501735,3.1354942159291497,3
305,14032,29,619.42,53,3.4011973816621555,6.430396668049054,3.9889840465642745,2
306,14037,26,111.80000000000003,62,3.295836866004329,4.725616339063959,4.143134726391533,2
307,14040,24,289.6999999999999,29,3.2188758248682006,5.67229180756483,3.4011973816621555,0
308,14045,5,1251.75,35,1.791759469228055,7.133096413839834,3.58351893845611,0
309,14047,13,296.22,34,2.6390573296152584,5.694472605330423,3.5553480614894135,0
310,14051,33,1828.1600000000005,52,3.5263605246161616,7.511612124061751,3.970291913552122,3
311,14057,48,925.9200000000001,58,3.8918202981106265,6.8318672619496805,4.07753744390572,2
312,14060,29,1276.6999999999996,31,3.4011973816621555,7.152816865597277,3.4657359027997265,3
313,14062,44,3096.3899999999994,21,3.8066624897703196,8.038315100362624,3.091042453358316,3
314,14078,13,136.24,71,2.6390573296152584,4.921731217990249,4.276666119016055,1
315,14081,69,423.51999999999987,67,4.248495242049359,6.050959118893622,4.219507705176107,2
316,14082,29,182.24999999999997,62,3.4011973816621555,5.2108513407667605,4.143134726391533,2
317,14083,91,444.3599999999999,52,4.5217885770490405,6.098882943875252,3.970291913552122,2
318,14085,142,1718.9400000000007,21,4.962844630259907,7.450044685478118,3.091042453358316,3
319,14090,1,76.32000000000001,22,0.6931471805599453,4.34795265434013,3.1354942159291497,0
320,14092,41,601.7300000000001,50,3.7376696182833684,6.401469335258178,3.9318256327243257,2
321,14099,59,618.14,27,4.0943445622221,6.428331418355678,3.332204510175204,3
322,14101,3,751.6,24,1.3862943611198906,6.6235338781593365,3.2188758248682006,0
323,14107,16,363.24,62,2.833213344056216,5.897812991026527,4.143134726391533,2
324,14113,2,433.5,52,1.0986122886681098,6.074195944705447,3.970291913552122,1
